trial,op_name,offbit_i_val,offbit_j_val,initial_dist,final_dist,dist_change
37978,DIFFERENCE,13495589,13910740,0,0,0
37978,DIFFERENCE_REVERSED,13910740,13495589,0,0,0
37979,XOR,1848624,7502841,3,1,-2
37979,AND,1848624,7502841,3,3,0
37979,OR,1848624,7502841,3,0,-3
37979,DIFFERENCE,1848624,7502841,3,3,0
37979,DIFFERENCE_REVERSED,7502841,1848624,0,3,3
37980,XOR,7784061,13400981,3,3,0
37980,AND,7784061,13400981,3,3,0
37980,OR,7784061,13400981,3,2,-1
37980,DIFFERENCE,7784061,13400981,3,3,0
37980,DIFFERENCE_REVERSED,13400981,7784061,2,3,1
37981,XOR,11992716,142369,3,3,0
37981,AND,11992716,142369,3,0,-3
37981,OR,11992716,142369,3,3,0
37981,DIFFERENCE,11992716,142369,3,3,0
37981,DIFFERENCE_REVERSED,142369,11992716,0,3,3
37982,XOR,10220408,15987351,3,3,0
37982,AND,10220408,15987351,3,3,0
37982,OR,10220408,15987351,3,2,-1
37982,DIFFERENCE,10220408,15987351,3,0,-3
37982,DIFFERENCE_REVERSED,15987351,10220408,2,0,-2
37983,XOR,6077707,7211106,3,0,-3
37983,AND,6077707,7211106,3,3,0
37983,OR,6077707,7211106,3,3,0
37983,DIFFERENCE,6077707,7211106,3,3,0
37983,DIFFERENCE_REVERSED,7211106,6077707,3,3,0
37984,XOR,8151466,10048268,2,2,0
37984,AND,8151466,10048268,2,2,0
37984,OR,8151466,10048268,2,0,-2
37984,DIFFERENCE,8151466,10048268,2,3,1
37984,DIFFERENCE_REVERSED,10048268,8151466,0,3,3
37985,XOR,8489872,11943169,0,3,3
37985,AND,8489872,11943169,0,0,0
37985,OR,8489872,11943169,0,3,3
37985,DIFFERENCE,8489872,11943169,0,3,3
37985,DIFFERENCE_REVERSED,11943169,8489872,3,3,0
37986,XOR,5103055,6718644,0,0,0
37986,AND,5103055,6718644,0,0,0
37986,OR,5103055,6718644,0,2,2
37986,DIFFERENCE,5103055,6718644,0,3,3
37986,DIFFERENCE_REVERSED,6718644,5103055,2,3,1
37987,XOR,6439675,10617926,0,3,3
37987,AND,6439675,10617926,0,0,0
37987,OR,6439675,10617926,0,3,3
37987,DIFFERENCE,6439675,10617926,0,3,3
37987,DIFFERENCE_REVERSED,10617926,6439675,3,3,0
37988,XOR,4307866,11663226,0,0,0
37988,AND,4307866,11663226,0,0,0
37988,OR,4307866,11663226,0,0,0
37988,DIFFERENCE,4307866,11663226,0,3,3
37988,DIFFERENCE_REVERSED,11663226,4307866,0,3,3
37989,XOR,6192000,10400456,0,0,0
37989,AND,6192000,10400456,0,0,0
37989,OR,6192000,10400456,0,0,0
37989,DIFFERENCE,6192000,10400456,0,0,0
37989,DIFFERENCE_REVERSED,10400456,6192000,0,0,0
37990,XOR,4896169,7599461,0,3,3
37990,AND,4896169,7599461,0,0,0
37990,OR,4896169,7599461,0,3,3
37990,DIFFERENCE,4896169,7599461,0,0,0
37990,DIFFERENCE_REVERSED,7599461,4896169,3,0,-3
37991,XOR,2586162,5887893,0,0,0
37991,AND,2586162,5887893,0,0,0
37991,OR,2586162,5887893,0,0,0
37991,DIFFERENCE,2586162,5887893,0,0,0
37991,DIFFERENCE_REVERSED,5887893,2586162,0,0,0
37992,XOR,3164048,12276557,0,0,0
37992,AND,3164048,12276557,0,0,0
37992,OR,3164048,12276557,0,0,0
37992,DIFFERENCE,3164048,12276557,0,3,3
37992,DIFFERENCE_REVERSED,12276557,3164048,0,3,3
37993,XOR,9847849,10841764,3,3,0
37993,AND,9847849,10841764,3,3,0
37993,OR,9847849,10841764,3,0,-3
37993,DIFFERENCE,9847849,10841764,3,3,0
37993,DIFFERENCE_REVERSED,10841764,9847849,0,3,3
37994,XOR,14290292,11188760,0,3,3
37994,AND,14290292,11188760,0,3,3
37994,OR,14290292,11188760,0,0,0
37994,DIFFERENCE,14290292,11188760,0,3,3
37994,DIFFERENCE_REVERSED,11188760,14290292,3,3,0
37995,XOR,6308423,3927643,0,0,0
37995,AND,6308423,3927643,0,0,0
37995,OR,6308423,3927643,0,0,0
37995,DIFFERENCE,6308423,3927643,0,3,3
37995,DIFFERENCE_REVERSED,3927643,6308423,0,3,3
37996,XOR,4842267,8545463,0,3,3
37996,AND,4842267,8545463,0,0,0
37996,OR,4842267,8545463,0,3,3
37996,DIFFERENCE,4842267,8545463,0,3,3
37996,DIFFERENCE_REVERSED,8545463,4842267,3,3,0
37997,XOR,1624386,16497582,0,0,0
37997,AND,1624386,16497582,0,0,0
37997,OR,1624386,16497582,0,0,0
37997,DIFFERENCE,1624386,16497582,0,3,3
37997,DIFFERENCE_REVERSED,16497582,1624386,0,3,3
37998,XOR,5287487,6077226,3,0,-3
37998,AND,5287487,6077226,3,3,0
37998,OR,5287487,6077226,3,3,0
37998,DIFFERENCE,5287487,6077226,3,0,-3
37998,DIFFERENCE_REVERSED,6077226,5287487,3,0,-3
37999,XOR,9306178,7699997,0,3,3
37999,AND,9306178,7699997,0,3,3
37999,OR,9306178,7699997,0,0,0
37999,DIFFERENCE,9306178,7699997,0,3,3
37999,DIFFERENCE_REVERSED,7699997,9306178,3,3,0
38000,XOR,2983088,15942854,3,3,0
38000,AND,2983088,15942854,3,3,0
38000,OR,2983088,15942854,3,0,-3
38000,DIFFERENCE,2983088,15942854,3,3,0
38000,DIFFERENCE_REVERSED,15942854,2983088,0,3,3
38001,XOR,6024309,7831165,3,3,0
38001,AND,6024309,7831165,3,3,0
38001,OR,6024309,7831165,3,2,-1
38001,DIFFERENCE,6024309,7831165,3,0,-3
38001,DIFFERENCE_REVERSED,7831165,6024309,2,0,-2
38002,XOR,3809108,11372974,0,3,3
38002,AND,3809108,11372974,0,0,0
38002,OR,3809108,11372974,0,3,3
38002,DIFFERENCE,3809108,11372974,0,3,3
38002,DIFFERENCE_REVERSED,11372974,3809108,3,3,0
38003,XOR,5346905,8527544,3,3,0
38003,AND,5346905,8527544,3,3,0
38003,OR,5346905,8527544,3,0,-3
38003,DIFFERENCE,5346905,8527544,3,0,-3
38003,DIFFERENCE_REVERSED,8527544,5346905,0,0,0
38004,XOR,3684934,7138114,0,0,0
38004,AND,3684934,7138114,0,0,0
38004,OR,3684934,7138114,0,0,0
38004,DIFFERENCE,3684934,7138114,0,0,0
38004,DIFFERENCE_REVERSED,7138114,3684934,0,0,0
38005,XOR,13647765,7109981,3,0,-3
38005,AND,13647765,7109981,3,3,0
38005,OR,13647765,7109981,3,3,0
38005,DIFFERENCE,13647765,7109981,3,2,-1
38005,DIFFERENCE_REVERSED,7109981,13647765,3,2,-1
38006,XOR,16657594,14343049,3,3,0
38006,AND,16657594,14343049,3,0,-3
38006,OR,16657594,14343049,3,3,0
38006,DIFFERENCE,16657594,14343049,3,3,0
38006,DIFFERENCE_REVERSED,14343049,16657594,0,3,3
38007,XOR,730350,642890,3,2,-1
38007,AND,730350,642890,3,3,0
38007,OR,730350,642890,3,3,0
38007,DIFFERENCE,730350,642890,3,0,-3
38007,DIFFERENCE_REVERSED,642890,730350,3,0,-3
38008,XOR,13620971,15586363,3,0,-3
38008,AND,13620971,15586363,3,3,0
38008,OR,13620971,15586363,3,3,0
38008,DIFFERENCE,13620971,15586363,3,3,0
38008,DIFFERENCE_REVERSED,15586363,13620971,3,3,0
38009,XOR,10263442,5783744,0,2,2
38009,AND,10263442,5783744,0,0,0
38009,OR,10263442,5783744,0,0,0
38009,DIFFERENCE,10263442,5783744,0,0,0
38009,DIFFERENCE_REVERSED,5783744,10263442,0,0,0
38010,XOR,12773704,755291,0,3,3
38010,AND,12773704,755291,0,3,3
38010,OR,12773704,755291,0,0,0
38010,DIFFERENCE,12773704,755291,0,3,3
38010,DIFFERENCE_REVERSED,755291,12773704,3,3,0
38011,XOR,4737269,8164788,2,3,1
38011,AND,4737269,8164788,2,2,0
38011,OR,4737269,8164788,2,3,1
38011,DIFFERENCE,4737269,8164788,2,3,1
38011,DIFFERENCE_REVERSED,8164788,4737269,3,3,0
38012,XOR,12893891,11378822,3,3,0
38012,AND,12893891,11378822,3,0,-3
38012,OR,12893891,11378822,3,3,0
38012,DIFFERENCE,12893891,11378822,3,3,0
38012,DIFFERENCE_REVERSED,11378822,12893891,0,3,3
38013,XOR,7016860,4315743,3,0,-3
38013,AND,7016860,4315743,3,3,0
38013,OR,7016860,4315743,3,3,0
38013,DIFFERENCE,7016860,4315743,3,3,0
38013,DIFFERENCE_REVERSED,4315743,7016860,3,3,0
38014,XOR,8602682,2565513,3,3,0
38014,AND,8602682,2565513,3,0,-3
38014,OR,8602682,2565513,3,3,0
38014,DIFFERENCE,8602682,2565513,3,0,-3
38014,DIFFERENCE_REVERSED,2565513,8602682,0,0,0
38015,XOR,200295,10537239,2,2,0
38015,AND,200295,10537239,2,2,0
38015,OR,200295,10537239,2,2,0
38015,DIFFERENCE,200295,10537239,2,3,1
38015,DIFFERENCE_REVERSED,10537239,200295,2,3,1
38016,XOR,16726518,8460304,0,3,3
38016,AND,16726518,8460304,0,3,3
38016,OR,16726518,8460304,0,0,0
38016,DIFFERENCE,16726518,8460304,0,3,3
38016,DIFFERENCE_REVERSED,8460304,16726518,3,3,0
38017,XOR,2998348,4689181,3,3,0
38017,AND,2998348,4689181,3,3,0
38017,OR,2998348,4689181,3,0,-3
38017,DIFFERENCE,2998348,4689181,3,3,0
38017,DIFFERENCE_REVERSED,4689181,2998348,0,3,3
38018,XOR,7392256,6342749,3,3,0
38018,AND,7392256,6342749,3,0,-3
38018,OR,7392256,6342749,3,3,0
38018,DIFFERENCE,7392256,6342749,3,3,0
38018,DIFFERENCE_REVERSED,6342749,7392256,0,3,3
38019,XOR,12333423,9906026,0,3,3
38019,AND,12333423,9906026,0,3,3
38019,OR,12333423,9906026,0,0,0
38019,DIFFERENCE,12333423,9906026,0,3,3
38019,DIFFERENCE_REVERSED,9906026,12333423,3,3,0
38020,XOR,4145673,4841552,0,0,0
38020,AND,4145673,4841552,0,0,0
38020,OR,4145673,4841552,0,0,0
38020,DIFFERENCE,4145673,4841552,0,3,3
38020,DIFFERENCE_REVERSED,4841552,4145673,0,3,3
38021,XOR,14494276,12901802,3,0,-3
38021,AND,14494276,12901802,3,3,0
38021,OR,14494276,12901802,3,3,0
38021,DIFFERENCE,14494276,12901802,3,3,0
38021,DIFFERENCE_REVERSED,12901802,14494276,3,3,0
38022,XOR,5467326,16321679,0,3,3
38022,AND,5467326,16321679,0,0,0
38022,OR,5467326,16321679,0,3,3
38022,DIFFERENCE,5467326,16321679,0,0,0
38022,DIFFERENCE_REVERSED,16321679,5467326,3,0,-3
38023,XOR,6183512,93025,0,3,3
38023,AND,6183512,93025,0,3,3
38023,OR,6183512,93025,0,0,0
38023,DIFFERENCE,6183512,93025,0,3,3
38023,DIFFERENCE_REVERSED,93025,6183512,3,3,0
38024,XOR,203981,7270410,0,3,3
38024,AND,203981,7270410,0,0,0
38024,OR,203981,7270410,0,3,3
38024,DIFFERENCE,203981,7270410,0,3,3
38024,DIFFERENCE_REVERSED,7270410,203981,3,3,0
38025,XOR,9654781,1922595,0,3,3
38025,AND,9654781,1922595,0,3,3
38025,OR,9654781,1922595,0,0,0
38025,DIFFERENCE,9654781,1922595,0,3,3
38025,DIFFERENCE_REVERSED,1922595,9654781,3,3,0
38026,XOR,4185337,2709958,3,0,-3
38026,AND,4185337,2709958,3,3,0
38026,OR,4185337,2709958,3,3,0
38026,DIFFERENCE,4185337,2709958,3,0,-3
38026,DIFFERENCE_REVERSED,2709958,4185337,3,0,-3
38027,XOR,16143383,10277736,3,3,0
38027,AND,16143383,10277736,3,2,-1
38027,OR,16143383,10277736,3,3,0
38027,DIFFERENCE,16143383,10277736,3,3,0
38027,DIFFERENCE_REVERSED,10277736,16143383,2,3,1
38028,XOR,11892524,6466212,0,0,0
38028,AND,11892524,6466212,0,0,0
38028,OR,11892524,6466212,0,0,0
38028,DIFFERENCE,11892524,6466212,0,3,3
38028,DIFFERENCE_REVERSED,6466212,11892524,0,3,3
38029,XOR,3652513,11627889,2,3,1
38029,AND,3652513,11627889,2,2,0
38029,OR,3652513,11627889,2,3,1
38029,DIFFERENCE,3652513,11627889,2,0,-2
38029,DIFFERENCE_REVERSED,11627889,3652513,3,0,-3
38030,XOR,386943,3020137,3,0,-3
38030,AND,386943,3020137,3,3,0
38030,OR,386943,3020137,3,3,0
38030,DIFFERENCE,386943,3020137,3,3,0
38030,DIFFERENCE_REVERSED,3020137,386943,3,3,0
38031,XOR,14122177,8043816,0,3,3
38031,AND,14122177,8043816,0,3,3
38031,OR,14122177,8043816,0,0,0
38031,DIFFERENCE,14122177,8043816,0,3,3
38031,DIFFERENCE_REVERSED,8043816,14122177,3,3,0
38032,XOR,2831613,16689830,0,3,3
38032,AND,2831613,16689830,0,0,0
38032,OR,2831613,16689830,0,3,3
38032,DIFFERENCE,2831613,16689830,0,0,0
38032,DIFFERENCE_REVERSED,16689830,2831613,3,0,-3
38033,XOR,4153449,5752732,0,0,0
38033,AND,4153449,5752732,0,0,0
38033,OR,4153449,5752732,0,0,0
38033,DIFFERENCE,4153449,5752732,0,3,3
38033,DIFFERENCE_REVERSED,5752732,4153449,0,3,3
38034,XOR,10985643,13893125,0,0,0
38034,AND,10985643,13893125,0,0,0
38034,OR,10985643,13893125,0,0,0
38034,DIFFERENCE,10985643,13893125,0,0,0
38034,DIFFERENCE_REVERSED,13893125,10985643,0,0,0
38035,XOR,2458681,3728931,3,0,-3
38035,AND,2458681,3728931,3,3,0
38035,OR,2458681,3728931,3,3,0
38035,DIFFERENCE,2458681,3728931,3,3,0
38035,DIFFERENCE_REVERSED,3728931,2458681,3,3,0
38036,XOR,7750424,13157578,0,2,2
38036,AND,7750424,13157578,0,0,0
38036,OR,7750424,13157578,0,0,0
38036,DIFFERENCE,7750424,13157578,0,3,3
38036,DIFFERENCE_REVERSED,13157578,7750424,0,3,3
38037,XOR,14054945,6606907,0,3,3
38037,AND,14054945,6606907,0,3,3
38037,OR,14054945,6606907,0,0,0
38037,DIFFERENCE,14054945,6606907,0,3,3
38037,DIFFERENCE_REVERSED,6606907,14054945,3,3,0
38038,XOR,10720310,14658965,3,3,0
38038,AND,10720310,14658965,3,3,0
38038,OR,10720310,14658965,3,0,-3
38038,DIFFERENCE,10720310,14658965,3,3,0
38038,DIFFERENCE_REVERSED,14658965,10720310,0,3,3
38039,XOR,5769182,13784031,0,3,3
38039,AND,5769182,13784031,0,0,0
38039,OR,5769182,13784031,0,3,3
38039,DIFFERENCE,5769182,13784031,0,3,3
38039,DIFFERENCE_REVERSED,13784031,5769182,3,3,0
38040,XOR,5020465,13522289,3,2,-1
38040,AND,5020465,13522289,3,3,0
38040,OR,5020465,13522289,3,1,-2
38040,DIFFERENCE,5020465,13522289,3,0,-3
38040,DIFFERENCE_REVERSED,13522289,5020465,1,0,-1
38041,XOR,858667,14091990,0,3,3
38041,AND,858667,14091990,0,0,0
38041,OR,858667,14091990,0,3,3
38041,DIFFERENCE,858667,14091990,0,0,0
38041,DIFFERENCE_REVERSED,14091990,858667,3,0,-3
38042,XOR,11066026,6452645,0,0,0
38042,AND,11066026,6452645,0,0,0
38042,OR,11066026,6452645,0,0,0
38042,DIFFERENCE,11066026,6452645,0,3,3
38042,DIFFERENCE_REVERSED,6452645,11066026,0,3,3
38043,XOR,4420325,3448306,0,3,3
38043,AND,4420325,3448306,0,3,3
38043,OR,4420325,3448306,0,0,0
38043,DIFFERENCE,4420325,3448306,0,3,3
38043,DIFFERENCE_REVERSED,3448306,4420325,3,3,0
38044,XOR,9948072,3955137,3,0,-3
38044,AND,9948072,3955137,3,3,0
38044,OR,9948072,3955137,3,3,0
38044,DIFFERENCE,9948072,3955137,3,3,0
38044,DIFFERENCE_REVERSED,3955137,9948072,3,3,0
38045,XOR,16635802,16703351,3,3,0
38045,AND,16635802,16703351,3,3,0
38045,OR,16635802,16703351,3,0,-3
38045,DIFFERENCE,16635802,16703351,3,0,-3
38045,DIFFERENCE_REVERSED,16703351,16635802,0,0,0
38046,XOR,12336484,3996439,3,0,-3
38046,AND,12336484,3996439,3,3,0
38046,OR,12336484,3996439,3,3,0
38046,DIFFERENCE,12336484,3996439,3,3,0
38046,DIFFERENCE_REVERSED,3996439,12336484,3,3,0
38047,XOR,12812826,4508594,3,0,-3
38047,AND,12812826,4508594,3,3,0
38047,OR,12812826,4508594,3,3,0
38047,DIFFERENCE,12812826,4508594,3,0,-3
38047,DIFFERENCE_REVERSED,4508594,12812826,3,0,-3
38048,XOR,3401786,16103815,0,3,3
38048,AND,3401786,16103815,0,0,0
38048,OR,3401786,16103815,0,3,3
38048,DIFFERENCE,3401786,16103815,0,3,3
38048,DIFFERENCE_REVERSED,16103815,3401786,3,3,0
38049,XOR,16411148,8859707,0,3,3
38049,AND,16411148,8859707,0,3,3
38049,OR,16411148,8859707,0,0,0
38049,DIFFERENCE,16411148,8859707,0,3,3
38049,DIFFERENCE_REVERSED,8859707,16411148,3,3,0
38050,XOR,6156000,11719767,0,3,3
38050,AND,6156000,11719767,0,0,0
38050,OR,6156000,11719767,0,3,3
38050,DIFFERENCE,6156000,11719767,0,0,0
38050,DIFFERENCE_REVERSED,11719767,6156000,3,0,-3
38051,XOR,5873832,12562847,3,0,-3
38051,AND,5873832,12562847,3,3,0
38051,OR,5873832,12562847,3,3,0
38051,DIFFERENCE,5873832,12562847,3,0,-3
38051,DIFFERENCE_REVERSED,12562847,5873832,3,0,-3
38052,XOR,11074622,7586608,0,3,3
38052,AND,11074622,7586608,0,3,3
38052,OR,11074622,7586608,0,0,0
38052,DIFFERENCE,11074622,7586608,0,3,3
38052,DIFFERENCE_REVERSED,7586608,11074622,3,3,0
38053,XOR,7241149,3397471,3,3,0
38053,AND,7241149,3397471,3,0,-3
38053,OR,7241149,3397471,3,3,0
38053,DIFFERENCE,7241149,3397471,3,3,0
38053,DIFFERENCE_REVERSED,3397471,7241149,0,3,3
38054,XOR,8471764,16493949,2,0,-2
38054,AND,8471764,16493949,2,2,0
38054,OR,8471764,16493949,2,0,-2
38054,DIFFERENCE,8471764,16493949,2,2,0
38054,DIFFERENCE_REVERSED,16493949,8471764,0,2,2
38055,XOR,9892247,7845404,0,2,2
38055,AND,9892247,7845404,0,0,0
38055,OR,9892247,7845404,0,0,0
38055,DIFFERENCE,9892247,7845404,0,0,0
38055,DIFFERENCE_REVERSED,7845404,9892247,0,0,0
38056,XOR,2009804,14253260,0,0,0
38056,AND,2009804,14253260,0,0,0
38056,OR,2009804,14253260,0,2,2
38056,DIFFERENCE,2009804,14253260,0,3,3
38056,DIFFERENCE_REVERSED,14253260,2009804,2,3,1
38057,XOR,9395728,14018364,3,0,-3
38057,AND,9395728,14018364,3,3,0
38057,OR,9395728,14018364,3,3,0
38057,DIFFERENCE,9395728,14018364,3,3,0
38057,DIFFERENCE_REVERSED,14018364,9395728,3,3,0
38058,XOR,2089690,10416497,0,2,2
38058,AND,2089690,10416497,0,0,0
38058,OR,2089690,10416497,0,0,0
38058,DIFFERENCE,2089690,10416497,0,3,3
38058,DIFFERENCE_REVERSED,10416497,2089690,0,3,3
38059,XOR,6684305,255846,0,0,0
38059,AND,6684305,255846,0,0,0
38059,OR,6684305,255846,0,0,0
38059,DIFFERENCE,6684305,255846,0,3,3
38059,DIFFERENCE_REVERSED,255846,6684305,0,3,3
38060,XOR,2565042,292858,3,0,-3
38060,AND,2565042,292858,3,3,0
38060,OR,2565042,292858,3,3,0
38060,DIFFERENCE,2565042,292858,3,3,0
38060,DIFFERENCE_REVERSED,292858,2565042,3,3,0
38061,XOR,9961438,5734959,3,3,0
38061,AND,9961438,5734959,3,0,-3
38061,OR,9961438,5734959,3,3,0
38061,DIFFERENCE,9961438,5734959,3,3,0
38061,DIFFERENCE_REVERSED,5734959,9961438,0,3,3
38062,XOR,16143657,4946765,3,3,0
38062,AND,16143657,4946765,3,0,-3
38062,OR,16143657,4946765,3,3,0
38062,DIFFERENCE,16143657,4946765,3,0,-3
38062,DIFFERENCE_REVERSED,4946765,16143657,0,0,0
38063,XOR,5968646,4119723,0,3,3
38063,AND,5968646,4119723,0,3,3
38063,OR,5968646,4119723,0,0,0
38063,DIFFERENCE,5968646,4119723,0,0,0
38063,DIFFERENCE_REVERSED,4119723,5968646,3,0,-3
38064,XOR,1249174,4954175,3,2,-1
38064,AND,1249174,4954175,3,3,0
38064,OR,1249174,4954175,3,3,0
38064,DIFFERENCE,1249174,4954175,3,3,0
38064,DIFFERENCE_REVERSED,4954175,1249174,3,3,0
38065,XOR,1694384,9309890,3,3,0
38065,AND,1694384,9309890,3,3,0
38065,OR,1694384,9309890,3,0,-3
38065,DIFFERENCE,1694384,9309890,3,3,0
38065,DIFFERENCE_REVERSED,9309890,1694384,0,3,3
38066,XOR,15470862,13978057,0,0,0
38066,AND,15470862,13978057,0,2,2
38066,OR,15470862,13978057,0,0,0
38066,DIFFERENCE,15470862,13978057,0,3,3
38066,DIFFERENCE_REVERSED,13978057,15470862,2,3,1
38067,XOR,15263610,15678405,3,3,0
38067,AND,15263610,15678405,3,3,0
38067,OR,15263610,15678405,3,0,-3
38067,DIFFERENCE,15263610,15678405,3,3,0
38067,DIFFERENCE_REVERSED,15678405,15263610,0,3,3
38068,XOR,8239721,13787783,3,0,-3
38068,AND,8239721,13787783,3,3,0
38068,OR,8239721,13787783,3,3,0
38068,DIFFERENCE,8239721,13787783,3,2,-1
38068,DIFFERENCE_REVERSED,13787783,8239721,3,2,-1
38069,XOR,15669519,13110058,2,3,1
38069,AND,15669519,13110058,2,3,1
38069,OR,15669519,13110058,2,2,0
38069,DIFFERENCE,15669519,13110058,2,0,-2
38069,DIFFERENCE_REVERSED,13110058,15669519,3,0,-3
38070,XOR,3718341,3314164,0,3,3
38070,AND,3718341,3314164,0,3,3
38070,OR,3718341,3314164,0,0,0
38070,DIFFERENCE,3718341,3314164,0,3,3
38070,DIFFERENCE_REVERSED,3314164,3718341,3,3,0
38071,XOR,15849713,4780967,0,3,3
38071,AND,15849713,4780967,0,3,3
38071,OR,15849713,4780967,0,0,0
38071,DIFFERENCE,15849713,4780967,0,3,3
38071,DIFFERENCE_REVERSED,4780967,15849713,3,3,0
38072,XOR,14270728,15781159,3,0,-3
38072,AND,14270728,15781159,3,3,0
38072,OR,14270728,15781159,3,3,0
38072,DIFFERENCE,14270728,15781159,3,3,0
38072,DIFFERENCE_REVERSED,15781159,14270728,3,3,0
38073,XOR,2878591,5688155,2,0,-2
38073,AND,2878591,5688155,2,2,0
38073,OR,2878591,5688155,2,0,-2
38073,DIFFERENCE,2878591,5688155,2,0,-2
38073,DIFFERENCE_REVERSED,5688155,2878591,0,0,0
38074,XOR,4848008,7491180,3,3,0
38074,AND,4848008,7491180,3,3,0
38074,OR,4848008,7491180,3,2,-1
38074,DIFFERENCE,4848008,7491180,3,3,0
38074,DIFFERENCE_REVERSED,7491180,4848008,2,3,1
38075,XOR,15565231,5966524,2,0,-2
38075,AND,15565231,5966524,2,0,-2
38075,OR,15565231,5966524,2,2,0
38075,DIFFERENCE,15565231,5966524,2,0,-2
38075,DIFFERENCE_REVERSED,5966524,15565231,0,0,0
38076,XOR,10521326,5137802,3,2,-1
38076,AND,10521326,5137802,3,3,0
38076,OR,10521326,5137802,3,3,0
38076,DIFFERENCE,10521326,5137802,3,3,0
38076,DIFFERENCE_REVERSED,5137802,10521326,3,3,0
38077,XOR,3415019,9281275,3,3,0
38077,AND,3415019,9281275,3,3,0
38077,OR,3415019,9281275,3,0,-3
38077,DIFFERENCE,3415019,9281275,3,0,-3
38077,DIFFERENCE_REVERSED,9281275,3415019,0,0,0
38078,XOR,6585718,11637459,0,0,0
38078,AND,6585718,11637459,0,0,0
38078,OR,6585718,11637459,0,0,0
38078,DIFFERENCE,6585718,11637459,0,0,0
38078,DIFFERENCE_REVERSED,11637459,6585718,0,0,0
38079,XOR,7180925,7038832,0,3,3
38079,AND,7180925,7038832,0,3,3
38079,OR,7180925,7038832,0,0,0
38079,DIFFERENCE,7180925,7038832,0,0,0
38079,DIFFERENCE_REVERSED,7038832,7180925,3,0,-3
38080,XOR,9975578,2113066,3,0,-3
38080,AND,9975578,2113066,3,3,0
38080,OR,9975578,2113066,3,3,0
38080,DIFFERENCE,9975578,2113066,3,3,0
38080,DIFFERENCE_REVERSED,2113066,9975578,3,3,0
38081,XOR,12769681,15503161,3,3,0
38081,AND,12769681,15503161,3,3,0
38081,OR,12769681,15503161,3,0,-3
38081,DIFFERENCE,12769681,15503161,3,3,0
38081,DIFFERENCE_REVERSED,15503161,12769681,0,3,3
38082,XOR,15074987,4521556,2,0,-2
38082,AND,15074987,4521556,2,0,-2
38082,OR,15074987,4521556,2,2,0
38082,DIFFERENCE,15074987,4521556,2,3,1
38082,DIFFERENCE_REVERSED,4521556,15074987,0,3,3
38083,XOR,14517101,705525,0,2,2
38083,AND,14517101,705525,0,2,2
38083,OR,14517101,705525,0,0,0
38083,DIFFERENCE,14517101,705525,0,3,3
38083,DIFFERENCE_REVERSED,705525,14517101,2,3,1
38084,XOR,56412,1491305,3,3,0
38084,AND,56412,1491305,3,3,0
38084,OR,56412,1491305,3,0,-3
38084,DIFFERENCE,56412,1491305,3,3,0
38084,DIFFERENCE_REVERSED,1491305,56412,0,3,3
38085,XOR,3703095,182384,2,3,1
38085,AND,3703095,182384,2,3,1
38085,OR,3703095,182384,2,2,0
38085,DIFFERENCE,3703095,182384,2,3,1
38085,DIFFERENCE_REVERSED,182384,3703095,3,3,0
38086,XOR,15220552,2669057,2,0,-2
38086,AND,15220552,2669057,2,0,-2
38086,OR,15220552,2669057,2,2,0
38086,DIFFERENCE,15220552,2669057,2,0,-2
38086,DIFFERENCE_REVERSED,2669057,15220552,0,0,0
38087,XOR,3271941,3826605,3,0,-3
38087,AND,3271941,3826605,3,3,0
38087,OR,3271941,3826605,3,3,0
38087,DIFFERENCE,3271941,3826605,3,3,0
38087,DIFFERENCE_REVERSED,3826605,3271941,3,3,0
38088,XOR,7481634,12861214,3,0,-3
38088,AND,7481634,12861214,3,3,0
38088,OR,7481634,12861214,3,3,0
38088,DIFFERENCE,7481634,12861214,3,0,-3
38088,DIFFERENCE_REVERSED,12861214,7481634,3,0,-3
38089,XOR,4141317,2353714,3,0,-3
38089,AND,4141317,2353714,3,3,0
38089,OR,4141317,2353714,3,3,0
38089,DIFFERENCE,4141317,2353714,3,0,-3
38089,DIFFERENCE_REVERSED,2353714,4141317,3,0,-3
38090,XOR,12155511,15197144,2,3,1
38090,AND,12155511,15197144,2,2,0
38090,OR,12155511,15197144,2,3,1
38090,DIFFERENCE,12155511,15197144,2,3,1
38090,DIFFERENCE_REVERSED,15197144,12155511,3,3,0
38091,XOR,10456456,12415091,0,0,0
38091,AND,10456456,12415091,0,0,0
38091,OR,10456456,12415091,0,0,0
38091,DIFFERENCE,10456456,12415091,0,0,0
38091,DIFFERENCE_REVERSED,12415091,10456456,0,0,0
38092,XOR,5075230,16176346,0,3,3
38092,AND,5075230,16176346,0,0,0
38092,OR,5075230,16176346,0,3,3
38092,DIFFERENCE,5075230,16176346,0,3,3
38092,DIFFERENCE_REVERSED,16176346,5075230,3,3,0
38093,XOR,11006856,729197,3,0,-3
38093,AND,11006856,729197,3,3,0
38093,OR,11006856,729197,3,3,0
38093,DIFFERENCE,11006856,729197,3,3,0
38093,DIFFERENCE_REVERSED,729197,11006856,3,3,0
38094,XOR,14263848,4362518,3,3,0
38094,AND,14263848,4362518,3,0,-3
38094,OR,14263848,4362518,3,3,0
38094,DIFFERENCE,14263848,4362518,3,0,-3
38094,DIFFERENCE_REVERSED,4362518,14263848,0,0,0
38095,XOR,13757358,2679713,3,3,0
38095,AND,13757358,2679713,3,0,-3
38095,OR,13757358,2679713,3,3,0
